117.493898,120.318262,0.000000,0.000000
102.714569,115.458803,-14.779329,-4.859459
96.078144,112.320162,-6.636425,-3.138641
97.661867,110.907104,1.583722,-1.413057
106.715277,111.221363,9.053410,0.314258
123.808912,113.242666,17.093635,2.021303
135.480275,114.360802,11.671363,1.118136
128.513757,124.612203,-6.966518,10.251401
114.544226,133.600005,-13.969532,8.987802
107.669974,140.825593,-6.874252,7.225588
105.877005,143.302978,-1.792969,2.477385
105.977830,141.420386,0.100825,-1.882592
109.441821,140.141112,3.463992,-1.279275
115.559136,141.969498,6.117315,1.828386
118.966661,139.764955,3.407525,-2.204542
112.096081,131.616580,-6.870580,-8.148375
99.041731,112.793287,-13.054351,-18.823292
95.064010,92.076800,-3.977721,-20.716488
103.667601,70.469232,8.603591,-21.607568
118.926713,45.450656,15.259113,-25.018576
125.731216,24.059841,6.804502,-21.390816
127.713834,10.210188,1.982619,-13.849653
128.895142,14.395626,1.181307,4.185438
127.699057,36.422402,-1.196085,22.026776
123.074568,66.006885,-4.624489,29.584483
117.709244,84.510611,-5.365324,18.503726
114.306290,97.069751,-3.402954,12.559139
108.510877,103.480503,-5.795413,6.410752
97.889416,105.139997,-10.621461,1.659494
85.893024,103.114415,-11.996391,-2.025582
78.490611,104.257177,-7.402413,1.142762
73.956140,106.682568,-4.534472,2.425392
69.240824,103.903959,-4.715315,-2.778609
63.896208,100.501977,-5.344616,-3.401983
63.249507,97.208626,-0.646701,-3.293350
64.628271,86.841963,1.378763,-10.366664
69.337773,70.915427,4.709502,-15.926536
77.976293,61.829990,8.638520,-9.085436
91.556350,64.011653,13.580057,2.181663
105.500234,67.559197,13.943883,3.547544
120.586112,69.137544,15.085878,1.578347
128.821073,72.811307,8.234961,3.673763
134.026768,78.939867,5.205695,6.128560
131.205349,83.839129,-2.821419,4.899262
127.603673,82.771383,-3.601675,-1.067746
127.760231,80.543533,0.156558,-2.227850
127.132757,77.888089,-0.627474,-2.655444
122.833804,75.768279,-4.298953,-2.119810
118.837176,68.555650,-3.996628,-7.212629
117.196145,62.178854,-1.641031,-6.376796
115.116054,53.506587,-2.080091,-8.672267
113.973264,45.189673,-1.142790,-8.316914
113.421143,40.642133,-0.552121,-4.547540
113.493538,39.405595,0.072395,-1.236538
