93.784474,127.414735,0.000000,0.000000
96.672522,113.841344,2.888047,-13.573390
101.593547,104.957279,4.921025,-8.884065
108.051585,100.757022,6.458038,-4.200257
119.347319,101.166987,11.295734,0.409965
131.712642,107.082915,12.365322,5.915928
140.430351,115.992573,8.717710,8.909659
143.938381,127.407941,3.508030,11.415367
142.743928,136.499045,-1.194453,9.091104
141.005224,159.712712,-1.738704,23.213667
141.225066,177.469186,0.219843,17.756474
146.469820,177.264186,5.244753,-0.205000
153.697323,176.122239,7.227503,-1.141947
155.461200,185.596346,1.763877,9.474107
141.908837,178.713115,-13.552363,-6.883230
114.579485,148.577462,-27.329353,-30.135653
107.062302,127.119704,-7.517183,-21.457759
108.105562,124.004665,1.043260,-3.115038
112.778537,125.873181,4.672974,1.868516
118.271121,123.565614,5.492585,-2.307567
125.218993,106.901768,6.947872,-16.663846
126.945111,72.512612,1.726118,-34.389156
119.203786,44.427362,-7.741325,-28.085250
111.234569,30.779347,-7.969217,-13.648015
108.173833,20.232117,-3.060736,-10.547230
106.556326,9.330481,-1.617507,-10.901636
101.642638,12.683857,-4.913687,3.353376
92.911464,20.429375,-8.731175,7.745518
89.598796,28.031015,-3.312668,7.601641
91.383804,38.915394,1.785008,10.884379
90.965016,49.103944,-0.418788,10.188550
87.761944,62.178520,-3.203072,13.074576
88.580891,68.175546,0.818946,5.997027
91.119961,66.528813,2.539071,-1.646734
93.727734,71.306962,2.607773,4.778150
88.543466,102.639909,-5.184268,31.332946
84.623623,138.528574,-3.919844,35.888665
85.432296,158.079307,0.808673,19.550733
82.907825,162.587749,-2.524471,4.508442
73.661302,161.722281,-9.246523,-0.865468
70.030796,167.614924,-3.630507,5.892643
73.008128,176.643054,2.977332,9.028130
73.717675,184.080019,0.709548,7.436965
75.450563,183.247300,1.732888,-0.832719
76.574652,171.051867,1.124089,-12.195433
77.630559,150.519757,1.055908,-20.532110
78.858441,139.475939,1.227882,-11.043818
81.000018,134.879849,2.141577,-4.596090
80.257277,135.673504,-0.742741,0.793655
79.831192,129.058925,-0.426085,-6.614580
79.156958,123.614850,-0.674233,-5.444075
77.912069,126.180318,-1.244889,2.565468
80.585548,123.961062,2.673479,-2.219255
84.477970,111.743554,3.892422,-12.217508
84.862780,97.103912,0.384809,-14.639642
85.903714,80.949705,1.040934,-16.154207
88.481378,55.612097,2.577664,-25.337608
92.565498,21.562933,4.084120,-34.049164
