73.194441,46.413728,0.000000,0.000000
69.251282,46.990916,-3.943160,0.577188
67.948167,48.977623,-1.303115,1.986707
69.201312,52.319673,1.253146,3.342050
72.904442,56.939554,3.703129,4.619881
79.239723,62.775248,6.335282,5.835693
89.246316,69.821380,10.006593,7.046132
99.899323,78.204981,10.653007,8.383601
107.429949,88.984579,7.530626,10.779598
111.812579,101.889709,4.382630,12.905131
112.957650,111.226421,1.145071,9.336712
113.035812,118.255615,0.078161,7.029193
114.557898,123.169327,1.522086,4.913712
116.461876,125.859607,1.903978,2.690280
117.880216,128.170814,1.418340,2.311207
118.974248,128.688138,1.094032,0.517324
120.299306,128.433446,1.325058,-0.254691
120.910378,128.311911,0.611071,-0.121535
118.287393,129.814693,-2.622985,1.502782
112.823728,130.900089,-5.463665,1.085396
103.599507,130.901216,-9.224221,0.001127
90.445745,129.359151,-13.153762,-1.542065
79.187912,126.421062,-11.257832,-2.938089
67.505849,123.406561,-11.682063,-3.014501
60.751946,119.991376,-6.753902,-3.415185
58.280084,114.754359,-2.471862,-5.237017
57.340228,109.726419,-0.939856,-5.027940
53.723700,106.314858,-3.616529,-3.411561
48.381926,105.725905,-5.341774,-0.588953
44.416017,109.605350,-3.965909,3.879445
43.258798,111.207407,-1.157219,1.602057
43.757521,109.069343,0.498722,-2.138063
45.997248,103.458216,2.239727,-5.611127
49.876568,98.177376,3.879320,-5.280840
54.174041,94.479846,4.297474,-3.697530
59.863816,92.470525,5.689775,-2.009322
66.837212,90.590396,6.973396,-1.880128
76.432409,88.232464,9.595197,-2.357932
88.464830,83.849260,12.032421,-4.383204
100.108642,80.901937,11.643812,-2.947323
109.582599,79.205787,9.473957,-1.696151
116.985505,75.845543,7.402906,-3.360244
122.133036,69.551034,5.147531,-6.294508
125.615725,62.427664,3.482689,-7.123371
129.602193,55.762340,3.986468,-6.665323
132.943038,51.071818,3.340845,-4.690523
137.030988,46.822681,4.087950,-4.249136
140.135434,45.355418,3.104446,-1.467264
138.976933,48.314646,-1.158501,2.959228
133.311476,53.525406,-5.665457,5.210759
123.674381,56.919899,-9.637095,3.394493
115.850286,56.696157,-7.824095,-0.223742
112.370288,54.122601,-3.479998,-2.573555
110.721100,52.147736,-1.649188,-1.974865
105.649805,51.291726,-5.071295,-0.856010
97.901945,50.788052,-7.747860,-0.503675
87.487410,48.458003,-10.414534,-2.330049
79.471402,45.761985,-8.016008,-2.696018
73.596929,42.662282,-5.874474,-3.099703
68.440674,40.065331,-5.156255,-2.596951
62.743844,39.477264,-5.696830,-0.588066
56.216586,40.736293,-6.527258,1.259029
49.025957,41.820260,-7.190630,1.083967
41.419138,41.722292,-7.606819,-0.097968
33.188442,40.363890,-8.230696,-1.358402
28.460751,39.136234,-4.727691,-1.227656
27.403354,38.744278,-1.057397,-0.391956
28.000000,39.000000,0.596646,0.255722
28.000000,39.000000,-0.000000,0.000000
28.000000,39.000000,0.000000,0.000000
28.000000,39.000000,-0.000000,0.000000
28.000000,39.000000,0.000000,0.000000
28.000000,39.000000,0.000000,0.000000
28.000000,39.000000,-0.000000,0.000000
28.000000,39.000000,0.000000,0.000000
28.000000,39.000000,-0.000000,0.000000
27.034663,39.279925,-0.965337,0.279925
28.306040,38.980314,1.271377,-0.299610
33.652517,37.318000,5.346477,-1.662315
42.120374,35.339076,8.467857,-1.978924
50.907947,34.411357,8.787573,-0.927719
55.713365,35.850054,4.805419,1.438697
56.857180,35.641493,1.143814,-0.208561
58.895271,32.529080,2.038091,-3.112413
60.515454,27.352510,1.620183,-5.176570
61.771063,19.857068,1.255609,-7.495442
62.849318,9.986826,1.078255,-9.870242
