96.452419,124.185003,0.000000,0.000000
92.295447,101.764466,-4.156972,-22.420537
89.583036,84.682485,-2.712411,-17.081981
88.235453,72.842927,-1.347583,-11.839559
88.467631,66.102465,0.232178,-6.740462
90.923142,64.218748,2.455511,-1.883717
93.318340,67.192218,2.395199,2.973470
93.893274,77.955590,0.574934,10.763372
90.950999,90.386331,-2.942275,12.430740
88.035157,104.163710,-2.915842,13.777380
88.859031,126.018937,0.823874,21.855227
93.118488,138.604417,4.259458,12.585479
96.584290,141.231039,3.465801,2.626623
95.402596,130.631457,-1.181694,-10.599582
90.955560,117.069439,-4.447036,-13.562018
87.168202,105.954056,-3.787357,-11.115384
86.247523,97.195404,-0.920679,-8.758652
88.047982,89.751842,1.800459,-7.443562
90.611057,79.320114,2.563075,-10.431728
92.523602,63.636202,1.912544,-15.683912
95.604587,48.796387,3.080985,-14.839815
101.224711,35.993733,5.620124,-12.802654
111.648946,28.177508,10.424235,-7.816225
121.626146,25.951813,9.977200,-2.225695
131.053596,25.304854,9.427450,-0.646959
138.591028,26.091840,7.537432,0.786986
145.227021,28.318243,6.635993,2.226403
151.416425,31.103663,6.189404,2.785420
155.943346,34.238461,4.526921,3.134798
158.503327,36.780711,2.559981,2.542250
161.256195,40.397590,2.752868,3.616878
163.827993,46.722243,2.571798,6.324653
165.342096,54.464443,1.514103,7.742200
166.061270,61.525745,0.719174,7.061303
165.712948,67.675340,-0.348322,6.149594
165.045574,73.190698,-0.667374,5.515358
164.383445,78.485919,-0.662129,5.295221
163.457960,83.561248,-0.925486,5.075329
162.334611,87.480256,-1.123348,3.919007
161.659045,90.576464,-0.675567,3.096208
162.140895,91.644869,0.481851,1.068406
163.103481,91.638672,0.962586,-0.006197
162.217764,90.797766,-0.885716,-0.840906
158.889406,87.497051,-3.328358,-3.300715
155.249320,82.638411,-3.640086,-4.858639
151.019679,77.235537,-4.229642,-5.402874
146.033823,74.508911,-4.985856,-2.726626
139.614257,74.799867,-6.419566,0.290956
130.253641,76.620018,-9.360616,1.820152
121.137304,80.906404,-9.116336,4.286386
112.936645,84.248040,-8.200660,3.341635
105.511414,85.771733,-7.425231,1.523693
98.758306,85.072059,-6.753108,-0.699674
95.340733,88.854623,-3.417573,3.782564
95.107345,103.157287,-0.233389,14.302663
98.208357,120.854680,3.101012,17.697394
103.243757,135.012635,5.035400,14.157955
107.233485,146.986666,3.989728,11.974031
110.379577,157.579180,3.146092,10.592514
113.902541,171.239891,3.522964,13.660711
115.922333,170.905800,2.019792,-0.334092
113.321281,156.609920,-2.601052,-14.295879
109.320002,138.198121,-4.001279,-18.411799
102.371112,124.592159,-6.948890,-13.605963
97.766778,115.862988,-4.604334,-8.729170
95.743559,113.187133,-2.023220,-2.675856
95.578878,113.426808,-0.164681,0.239676
94.580029,116.265061,-0.998849,2.838252
94.107036,123.551556,-0.472994,7.286495
94.916292,131.628774,0.809257,8.077218
98.043192,131.760510,3.126900,0.131737
101.240853,127.540708,3.197660,-4.219803
104.501311,119.204094,3.260459,-8.336613
108.221921,115.558227,3.720609,-3.645867
113.185774,115.337481,4.963854,-0.220745
119.118990,116.951088,5.933216,1.613607
126.074365,119.757628,6.955375,2.806540
134.143775,123.849518,8.069410,4.091890
143.298621,129.261544,9.154845,5.412026
153.483284,135.836525,10.184663,6.574981
164.654617,143.463746,11.171334,7.627222
