104.662249,121.190332,0.000000,0.000000
94.952051,86.419861,-9.710197,-34.770471
89.622596,63.416542,-5.329455,-23.003319
88.558712,51.744507,-1.063884,-11.672035
92.517817,51.059734,3.959105,-0.684773
98.312442,69.585935,5.794625,18.526201
107.596256,89.653440,9.283815,20.067504
120.850801,110.222680,13.254544,20.569241
127.530660,121.833884,6.679859,11.611204
129.753742,128.594415,2.223082,6.760530
130.342574,135.787668,0.588832,7.193254
129.016232,143.623508,-1.326342,7.835840
129.062497,147.749448,0.046265,4.125940
133.448901,150.242631,4.386404,2.493183
144.240062,160.394333,10.791161,10.151703
155.960868,171.784332,11.720805,11.389999
154.390741,167.582175,-1.570127,-4.202157
135.019033,145.907018,-19.371708,-21.675157
114.913644,126.950885,-20.105389,-18.956132
108.598869,121.502287,-6.314775,-5.448598
108.439379,113.763100,-0.159491,-7.739188
108.541594,101.951594,0.102215,-11.811506
105.714352,92.158515,-2.827242,-9.793079
101.339636,87.497892,-4.374715,-4.660623
98.615529,82.458490,-2.724108,-5.039402
97.637636,76.679699,-0.977893,-5.778791
91.323670,75.921967,-6.313967,-0.757732
84.097573,83.694004,-7.226096,7.772037
80.772271,94.633830,-3.325303,10.939827
84.559509,92.557073,3.787238,-2.076757
89.473431,86.712093,4.913922,-5.844980
90.398653,84.928475,0.925222,-1.783619
87.976792,88.710003,-2.421861,3.781529
82.961187,100.732714,-5.015606,12.022711
72.863777,118.333425,-10.097410,17.600711
63.174176,140.890521,-9.689600,22.557096
56.641077,161.777209,-6.533099,20.886687
50.488395,164.057499,-6.152682,2.280291
47.402735,151.259067,-3.085660,-12.798432
52.653682,140.376405,5.250947,-10.882663
57.846866,129.639832,5.193184,-10.736572
60.815648,122.757563,2.968782,-6.882269
61.845755,115.998879,1.030107,-6.758684
63.704294,112.207568,1.858539,-3.791311
66.126526,107.531887,2.422232,-4.675682
70.696035,101.276624,4.569509,-6.255263
78.518130,89.185148,7.822094,-12.091476
90.555263,75.571877,12.037133,-13.613271
104.211316,65.032236,13.656054,-10.539641
116.812601,50.558987,12.601284,-14.473249
127.947541,29.367602,11.134941,-21.191385
135.857189,16.444049,7.909647,-12.923553
139.651482,11.561072,3.794294,-4.882977
142.314883,10.832032,2.663400,-0.729040
141.477905,9.720122,-0.836978,-1.111910
136.866265,10.000000,-4.611639,0.279878
134.225822,9.034724,-2.640443,-0.965276
135.712151,13.560380,1.486329,4.525657
131.897886,20.034560,-3.814265,6.474180
126.970752,22.611101,-4.927134,2.576541
121.717445,20.195480,-5.253307,-2.415621
118.925387,18.470786,-2.792058,-1.724694
117.344760,14.669571,-1.580628,-3.801215
116.855002,11.714689,-0.489757,-2.954882
117.377049,9.215139,0.522047,-2.499550
