96.710403,135.433977,0.000000,0.000000
96.601886,91.076046,-0.108517,-44.357931
96.733977,60.262842,0.132091,-30.813205
97.088683,42.710658,0.354706,-17.552184
97.821009,41.313464,0.732326,-1.397194
98.320997,52.881063,0.499988,11.567599
99.625590,69.622434,1.304593,16.741371
99.681888,87.728829,0.056298,18.106395
101.287930,109.741844,1.606042,22.013015
103.696445,124.880851,2.408516,15.139007
106.580571,131.283281,2.884126,6.402430
106.662384,141.125290,0.081813,9.842009
106.777961,152.285593,0.115577,11.160303
104.295151,154.871730,-2.482810,2.586137
101.828529,144.532623,-2.466622,-10.339107
97.099683,125.495551,-4.728846,-19.037072
89.894585,110.526699,-7.205097,-14.968852
84.105080,99.562276,-5.789505,-10.964423
82.745878,88.889411,-1.359202,-10.672865
86.508537,78.368973,3.762659,-10.520438
93.474555,60.792716,6.966017,-17.576257
99.621631,47.999112,6.147076,-12.793604
102.110870,48.208238,2.489239,0.209126
101.283331,59.244259,-0.827538,11.036021
101.410341,67.486421,0.127010,8.242162
101.519109,73.089053,0.108768,5.602631
102.385505,78.039796,0.866396,4.950743
101.984589,85.404096,-0.400916,7.364300
97.809409,92.099682,-4.175181,6.695586
90.668454,96.816904,-7.140955,4.717222
90.617794,99.635859,-0.050660,2.818955
96.388425,107.573579,5.770631,7.937720
97.242084,122.365672,0.853659,14.792093
93.456698,135.440973,-3.785386,13.075300
92.089374,134.086288,-1.367324,-1.354684
92.720430,121.183079,0.631056,-12.903210
95.712059,120.158942,2.991630,-1.024137
99.894711,136.838581,4.182651,16.679639
102.666504,161.188300,2.771793,24.349719
98.899500,173.537530,-3.767004,12.349229
95.650727,174.968616,-3.248773,1.431087
93.746022,169.615356,-1.904705,-5.353261
97.574388,171.639520,3.828366,2.024165
103.024011,175.583950,5.449623,3.944429
105.793158,171.172729,2.769147,-4.411221
103.912034,152.592435,-1.881124,-18.580294
103.151937,148.041204,-0.760098,-4.551232
105.309351,153.931874,2.157415,5.890670
101.992769,148.399497,-3.316582,-5.532377
90.828773,130.766898,-11.163996,-17.632599
83.092681,117.085300,-7.736092,-13.681598
78.307389,109.198309,-4.785291,-7.886991
80.663445,97.540565,2.356056,-11.657744
88.887884,77.859559,8.224439,-19.681005
96.872565,49.751292,7.984681,-28.108267
99.593253,28.721327,2.720688,-21.029966
99.443388,14.800049,-0.149866,-13.921278
96.259890,7.480041,-3.183498,-7.320007
